user_id,region,acquisition_channel,registration_date,age,currency
2538,US,Direct,2024-10-18,52,USD
2539,US,Social Media,2024-05-07,36,USD
2540,US,Direct,2025-06-14,26,USD
2541,US,Google Search,2024-01-16,30,USD
2542,US,Influencer,2024-07-21,34,USD
2543,US,Social Media,2025-08-14,48,USD
2544,US,Social Media,2023-04-16,38,USD
2545,US,Google Search,2024-12-29,41,USD
2546,US,Direct,2025-05-16,40,USD
2547,US,Email Marketing,2024-06-12,26,USD
2548,US,Social Media,2025-05-21,44,USD
2549,US,Social Media,2023-05-08,28,USD
2550,US,Google Search,2023-10-19,22,USD
2551,US,Social Media,2023-03-27,35,USD
2552,US,Social Media,2025-02-20,30,USD
2553,US,Direct,2023-06-14,34,USD
2554,US,Direct,2023-10-07,48,USD
2555,US,Google Search,2024-04-05,33,USD
2556,US,Direct,2025-07-16,48,USD
2557,US,Google Search,2024-06-09,32,USD
2558,US,Google Search,2023-05-31,52,USD
2559,US,Direct,2025-04-30,37,USD
2560,US,Google Search,2024-03-23,50,USD
2561,France,Direct,2023-04-04,60,EUR
2562,US,Social Media,2025-07-21,29,USD
2563,US,Google Search,2023-08-16,27,USD
2564,US,Google Search,2025-04-16,22,USD
2565,US,Social Media,2024-04-06,31,USD
2566,US,Google Search,2025-06-24,37,USD
2567,US,Direct,2023-12-24,52,USD
2568,US,Social Media,2025-08-10,31,USD
2569,US,Google Search,2023-01-28,52,USD
2570,US,Google Search,2024-02-29,27,USD
2571,US,Social Media,2023-02-24,18,USD
2572,US,Social Media,2024-02-10,55,USD
2573,US,Email Marketing,2024-05-29,34,USD
2574,France,Social Media,2024-01-18,18,EUR
2575,US,Social Media,2023-08-30,25,USD
2576,Australia,Direct,2024-01-31,37,AUD
2577,US,Direct,2023-03-25,20,USD
2578,US,Influencer,2024-01-19,61,USD
2579,US,Influencer,2023-08-18,48,USD
2580,US,Social Media,2023-01-29,63,USD
2581,US,Social Media,2023-11-23,18,USD
2582,US,Influencer,2025-08-11,37,USD
2583,US,Google Search,2023-04-12,39,USD
2584,US,Social Media,2025-05-09,52,USD
2585,US,Social Media,2025-01-01,30,USD
2586,US,Influencer,2024-10-27,25,USD
2587,US,Social Media,2023-12-10,39,USD
2588,US,Email Marketing,2025-03-21,19,USD
2589,Australia,Social Media,2023-05-30,30,AUD
2590,US,Google Search,2023-05-21,34,USD
2591,US,Social Media,2023-02-09,23,USD
2592,US,Direct,2023-10-21,56,USD
2593,US,Email Marketing,2025-07-28,38,USD
2594,US,Social Media,2025-04-29,30,USD
2595,US,Google Search,2024-04-28,19,USD
2596,Australia,Social Media,2024-12-13,53,AUD
2597,Australia,Influencer,2025-05-01,44,AUD
2598,Japan,Social Media,2023-05-23,27,JPY
2599,US,Google Search,2025-02-16,26,USD
2600,US,Social Media,2024-12-23,23,USD
2601,US,Direct,2024-04-25,37,USD
2602,US,Influencer,2024-04-04,27,USD
2603,US,Social Media,2024-09-22,46,USD
2604,US,Google Search,2023-01-06,44,USD
2605,US,Social Media,2025-07-16,31,USD
2606,US,Influencer,2023-03-23,38,USD
2607,US,Influencer,2023-01-20,35,USD
2608,US,Social Media,2023-09-20,36,USD
2609,US,Social Media,2023-08-09,40,USD
2610,US,Google Search,2025-05-05,26,USD
2611,US,Social Media,2023-06-03,41,USD
2612,US,Direct,2024-07-15,22,USD
2613,US,Social Media,2025-01-14,49,USD
2614,US,Google Search,2024-09-15,33,USD
2615,US,Google Search,2024-06-24,30,USD
2616,US,Direct,2024-03-09,35,USD
2617,US,Direct,2023-04-24,52,USD
2618,US,Social Media,2025-03-05,38,USD
2619,US,Email Marketing,2023-10-23,47,USD
2620,US,Direct,2023-09-01,34,USD
2621,US,Direct,2023-11-05,39,USD
2622,US,Google Search,2023-05-05,18,USD
2623,US,Social Media,2023-02-18,22,USD
2624,US,Direct,2023-09-02,56,USD
2625,US,Google Search,2024-03-05,42,USD
2626,US,Email Marketing,2024-10-16,41,USD
2627,US,Email Marketing,2025-03-23,70,USD
2628,US,Email Marketing,2024-09-29,22,USD
2629,US,Social Media,2024-04-13,18,USD
2630,US,Social Media,2023-03-06,18,USD
2631,US,Social Media,2023-04-24,23,USD
2632,US,Social Media,2025-05-06,41,USD
2633,US,Direct,2025-07-15,31,USD
2634,US,Google Search,2024-05-26,39,USD
2635,US,Direct,2024-09-03,59,USD
2636,US,Social Media,2024-07-02,36,USD
2637,US,Influencer,2023-01-17,38,USD
2638,US,Social Media,2024-10-09,55,USD
2639,US,Direct,2024-06-11,54,USD
2640,US,Social Media,2024-08-11,27,USD
2641,US,Google Search,2023-09-05,21,USD
2642,US,Email Marketing,2025-01-05,44,USD
2643,US,Influencer,2023-05-28,49,USD
2644,US,Direct,2023-10-26,35,USD
2645,US,Email Marketing,2024-03-15,46,USD
2646,US,Social Media,2023-01-02,21,USD
2647,US,Google Search,2024-09-21,45,USD
2648,US,Google Search,2023-12-28,27,USD
2649,US,Direct,2023-09-04,31,USD
2650,US,Social Media,2024-08-07,49,USD
2651,US,Google Search,2024-03-02,24,USD
2652,US,Social Media,2023-07-11,33,USD
2653,US,Google Search,2024-11-11,40,USD
2654,US,Google Search,2024-11-15,18,USD
2655,US,Social Media,2023-03-29,18,USD
2656,US,Google Search,2024-06-20,18,USD
2657,US,Google Search,2024-01-05,24,USD
2658,US,Email Marketing,2023-03-11,41,USD
2659,US,Social Media,2024-06-22,18,USD
2660,US,Social Media,2024-07-11,34,USD
2661,US,Direct,2024-06-03,21,USD
2662,US,Email Marketing,2025-03-16,36,USD
2663,US,Direct,2024-06-03,46,USD
2664,US,Social Media,2024-07-21,18,USD
2665,US,Social Media,2023-01-21,57,USD
2666,US,Social Media,2024-02-04,24,USD
2667,US,Direct,2025-06-13,36,USD
2668,US,Google Search,2024-04-26,40,USD
2669,US,Email Marketing,2023-02-14,21,USD
2670,US,Google Search,2024-10-12,25,USD
2671,US,Google Search,2024-02-01,36,USD
2672,US,Social Media,2024-01-18,31,USD
2673,US,Google Search,2023-09-17,58,USD
2674,US,Google Search,2025-02-04,38,USD
2675,US,Direct,2023-01-17,28,USD
2676,US,Direct,2024-01-01,19,USD
2677,US,Social Media,2025-03-18,18,USD
2678,US,Direct,2023-03-11,24,USD
2679,US,Google Search,2023-12-20,37,USD
2680,US,Social Media,2023-09-04,34,USD
2681,US,Google Search,2025-01-20,18,USD
2682,US,Social Media,2024-11-03,56,USD
2683,US,Google Search,2024-10-05,20,USD
2684,US,Social Media,2023-04-17,40,USD
2685,Australia,Email Marketing,2025-03-01,26,AUD
2686,US,Google Search,2024-08-18,21,USD
2687,US,Direct,2025-01-22,46,USD
2688,US,Email Marketing,2025-02-13,35,USD
2689,US,Social Media,2023-12-07,21,USD
2690,US,Social Media,2023-05-17,30,USD
2691,US,Google Search,2023-02-15,26,USD
2692,US,Email Marketing,2023-12-27,48,USD
2693,US,Direct,2024-07-13,21,USD
2694,US,Direct,2023-12-13,65,USD
2695,US,Direct,2025-04-13,40,USD
2696,US,Google Search,2024-10-20,26,USD
2697,US,Google Search,2023-06-29,34,USD
2698,US,Social Media,2025-04-30,22,USD
2699,US,Influencer,2025-03-08,45,USD
2700,US,Direct,2024-12-02,40,USD
2701,US,Social Media,2024-04-20,29,USD
2702,US,Social Media,2024-12-13,19,USD
2703,US,Direct,2024-05-05,18,USD
2704,US,Social Media,2024-10-08,47,USD
2705,US,Influencer,2023-07-06,30,USD
2706,US,Social Media,2025-04-10,43,USD
2707,US,Social Media,2023-05-19,23,USD
2708,US,Google Search,2023-03-06,18,USD
2709,US,Social Media,2025-01-03,67,USD
2710,US,Social Media,2025-03-05,36,USD
2711,US,Email Marketing,2024-04-13,40,USD
2712,US,Direct,2023-02-07,30,USD
2713,US,Direct,2023-10-28,28,USD
2714,US,Google Search,2023-07-26,34,USD
2715,US,Direct,2023-02-14,22,USD
2716,US,Social Media,2025-03-21,34,USD
2717,US,Direct,2023-07-24,51,USD
2718,US,Direct,2025-06-26,35,USD
2719,US,Direct,2023-02-12,53,USD
2720,US,Google Search,2023-11-20,18,USD
2721,US,Social Media,2025-08-13,31,USD
2722,US,Social Media,2023-11-14,26,USD
2723,US,Google Search,2024-06-11,34,USD
2724,US,Direct,2024-02-12,34,USD
2725,US,Direct,2025-04-14,27,USD
2726,US,Email Marketing,2024-07-10,31,USD
2727,UK,Google Search,2024-04-29,44,GBP
2728,US,Influencer,2023-09-17,18,USD
2729,US,Influencer,2023-02-07,43,USD
2730,US,Direct,2025-02-10,44,USD
2731,US,Direct,2024-10-24,38,USD
2732,US,Direct,2023-07-15,35,USD
2733,US,Social Media,2023-10-20,34,USD
2734,US,Email Marketing,2024-01-01,24,USD
2735,US,Google Search,2025-06-01,28,USD
2736,US,Email Marketing,2025-03-10,35,USD
2737,US,Google Search,2023-02-18,21,USD
2738,US,Influencer,2025-06-05,38,USD
2739,US,Social Media,2024-11-02,41,USD
2740,US,Direct,2023-12-06,23,USD
2741,US,Email Marketing,2023-10-07,18,USD
2742,US,Google Search,2023-05-08,23,USD
2743,US,Influencer,2025-03-29,44,USD
2744,US,Influencer,2024-01-12,30,USD
2745,US,Google Search,2024-03-23,44,USD
2746,US,Google Search,2025-06-29,28,USD
2747,US,Social Media,2024-02-14,46,USD
2748,US,Email Marketing,2025-01-31,39,USD
2749,US,Google Search,2024-03-26,31,USD
2750,US,Direct,2025-07-05,34,USD
2751,US,Direct,2024-01-31,26,USD
2752,US,Google Search,2023-12-14,36,USD
2753,US,Social Media,2023-07-11,54,USD
2754,US,Direct,2024-05-23,18,USD
2755,US,Social Media,2024-12-09,43,USD
2756,US,Google Search,2024-05-24,50,USD
2757,US,Direct,2024-01-12,41,USD
2758,US,Google Search,2025-08-04,33,USD
2759,US,Social Media,2025-03-27,31,USD
2760,US,Google Search,2024-06-15,18,USD
2761,US,Influencer,2023-10-01,35,USD
2762,US,Google Search,2025-03-31,45,USD
2763,US,Social Media,2023-03-26,43,USD
2764,US,Google Search,2025-01-14,18,USD
2765,US,Google Search,2024-03-10,32,USD
2766,US,Email Marketing,2023-03-22,33,USD
2767,US,Direct,2024-03-16,42,USD
2768,US,Social Media,2024-09-08,30,USD
2769,US,Google Search,2025-04-22,23,USD
2770,Japan,Google Search,2023-07-04,36,JPY
2771,US,Direct,2024-07-12,47,USD
2772,US,Direct,2023-10-28,29,USD
2773,US,Email Marketing,2023-11-25,24,USD
2774,US,Social Media,2023-04-16,43,USD
2775,France,Social Media,2023-03-23,29,EUR
2776,US,Google Search,2023-12-02,34,USD
2777,Australia,Google Search,2024-11-07,37,AUD
2778,US,Social Media,2023-10-30,50,USD
2779,US,Influencer,2023-11-10,30,USD
2780,US,Social Media,2024-04-01,41,USD
2781,US,Email Marketing,2024-09-09,28,USD
2782,US,Google Search,2025-01-04,51,USD
2783,US,Google Search,2024-03-12,38,USD
2784,US,Google Search,2023-06-20,40,USD
2785,US,Direct,2024-12-07,43,USD
2786,US,Social Media,2024-03-30,43,USD
2787,US,Google Search,2023-12-26,49,USD
2788,US,Social Media,2024-04-02,25,USD
2789,US,Influencer,2023-02-13,41,USD
2790,US,Social Media,2025-01-14,18,USD
2791,US,Direct,2025-06-09,48,USD
2792,US,Social Media,2025-07-22,35,USD
2793,US,Google Search,2023-12-28,51,USD
2794,US,Direct,2024-09-21,39,USD
2795,US,Social Media,2024-03-21,38,USD
2796,US,Direct,2023-10-09,30,USD
2797,US,Google Search,2024-10-16,18,USD
2798,US,Google Search,2025-03-21,60,USD
2799,US,Influencer,2023-02-28,34,USD
2800,US,Email Marketing,2023-03-18,46,USD
2801,US,Influencer,2024-11-18,56,USD
2802,US,Influencer,2024-10-14,18,USD
2803,US,Direct,2024-02-20,18,USD
2804,US,Google Search,2024-01-08,36,USD
2805,US,Social Media,2024-06-09,63,USD
2806,US,Social Media,2025-03-31,30,USD
2807,Australia,Google Search,2025-02-06,27,AUD
2808,US,Google Search,2024-11-26,53,USD
2809,US,Google Search,2023-06-13,32,USD
2810,US,Google Search,2023-02-01,70,USD
2811,US,Social Media,2023-05-27,36,USD
2812,US,Google Search,2025-05-19,42,USD
2813,US,Direct,2024-09-14,27,USD
2814,Australia,Email Marketing,2024-11-25,50,AUD
2815,US,Social Media,2025-03-11,23,USD
2816,US,Email Marketing,2024-03-24,23,USD
2817,US,Social Media,2023-02-05,24,USD
2818,US,Direct,2023-05-10,27,USD
2819,US,Social Media,2023-03-10,18,USD
2820,US,Direct,2023-08-30,18,USD
2821,US,Direct,2025-03-08,43,USD
2822,US,Google Search,2024-10-22,56,USD
2823,US,Google Search,2024-01-11,58,USD
2824,US,Google Search,2024-01-06,35,USD
2825,US,Influencer,2024-01-28,33,USD
2826,US,Social Media,2024-08-03,27,USD
2827,US,Influencer,2023-02-03,37,USD
2828,US,Social Media,2024-09-11,24,USD
2829,US,Influencer,2023-06-07,45,USD
2830,US,Direct,2024-11-26,32,USD
2831,US,Social Media,2024-04-05,34,USD
2832,US,Google Search,2024-01-15,44,USD
2833,US,Social Media,2024-01-16,58,USD
2834,US,Direct,2024-03-30,34,USD
2835,US,Direct,2025-02-20,45,USD
2836,US,Google Search,2023-03-20,34,USD
2837,US,Social Media,2024-08-10,36,USD
2838,US,Social Media,2023-05-21,29,USD
2839,US,Social Media,2024-06-26,27,USD
2840,US,Social Media,2024-01-11,28,USD
2841,US,Google Search,2024-02-12,47,USD
2842,US,Social Media,2023-11-18,52,USD
2843,US,Social Media,2024-10-27,29,USD
2844,US,Google Search,2023-10-13,25,USD
2845,US,Google Search,2023-09-13,23,USD
2846,US,Google Search,2023-04-27,49,USD
2847,US,Social Media,2023-01-27,42,USD
2848,US,Social Media,2025-01-23,33,USD
2849,US,Direct,2023-07-10,49,USD
2850,US,Social Media,2024-05-26,39,USD
2851,US,Google Search,2024-06-14,63,USD
2852,US,Influencer,2024-02-01,51,USD
2853,US,Email Marketing,2025-07-24,34,USD
2854,US,Google Search,2024-07-29,18,USD
2855,US,Social Media,2023-05-01,45,USD
2856,US,Google Search,2023-09-26,24,USD
2857,US,Social Media,2025-03-04,24,USD
2858,US,Social Media,2023-09-24,52,USD
2859,US,Google Search,2024-12-21,50,USD
2860,US,Email Marketing,2024-04-01,45,USD
2861,US,Google Search,2023-08-08,25,USD
2862,US,Email Marketing,2024-09-18,42,USD
2863,US,Direct,2023-10-20,55,USD
2864,US,Social Media,2024-12-11,29,USD
2865,US,Influencer,2025-07-27,30,USD
2866,US,Google Search,2024-05-17,18,USD
2867,US,Direct,2023-07-24,41,USD
2868,US,Email Marketing,2023-05-06,39,USD
2869,US,Social Media,2023-05-19,32,USD
2870,US,Direct,2025-05-23,38,USD
2871,US,Social Media,2023-03-17,40,USD
2872,US,Email Marketing,2024-04-07,44,USD
2873,US,Social Media,2023-06-26,35,USD
2874,US,Email Marketing,2025-07-09,18,USD
2875,US,Google Search,2024-12-31,27,USD
2876,US,Email Marketing,2024-03-31,41,USD
2877,US,Social Media,2023-03-31,25,USD
2878,US,Social Media,2025-04-09,54,USD
2879,US,Social Media,2024-11-29,18,USD
2880,US,Email Marketing,2025-05-15,49,USD
2881,US,Social Media,2023-11-24,62,USD
2882,US,Influencer,2024-11-14,18,USD
2883,US,Direct,2023-12-22,34,USD
2884,US,Social Media,2024-12-27,32,USD
2885,US,Social Media,2023-03-08,18,USD
2886,US,Google Search,2024-07-17,41,USD
2887,US,Google Search,2024-07-09,35,USD
2888,US,Direct,2023-10-25,18,USD
2889,US,Social Media,2025-07-01,25,USD
2890,US,Social Media,2023-11-04,34,USD
2891,US,Google Search,2025-05-21,36,USD
2892,US,Google Search,2023-06-11,44,USD
2893,US,Direct,2024-12-29,44,USD
2894,US,Email Marketing,2024-12-27,29,USD
2895,US,Social Media,2025-08-07,22,USD
2896,US,Social Media,2024-12-18,47,USD
2897,US,Social Media,2024-10-15,27,USD
2898,US,Social Media,2023-06-28,18,USD
2899,France,Direct,2025-03-23,20,EUR
2900,US,Direct,2024-01-06,21,USD
2901,US,Social Media,2024-06-04,29,USD
2902,US,Email Marketing,2023-08-18,42,USD
2903,US,Social Media,2023-05-05,33,USD
2904,US,Influencer,2023-07-25,55,USD
2905,US,Influencer,2025-03-22,18,USD
2906,US,Direct,2023-05-23,37,USD
2907,US,Social Media,2023-08-31,28,USD
2908,US,Social Media,2025-03-20,31,USD
2909,US,Email Marketing,2024-05-20,38,USD
2910,US,Social Media,2023-01-27,44,USD
2911,US,Google Search,2024-01-05,27,USD
2912,US,Social Media,2024-07-21,35,USD
2913,US,Google Search,2024-08-09,18,USD
2914,Australia,Social Media,2024-01-13,32,AUD
2915,US,Direct,2024-04-23,44,USD
2916,US,Google Search,2025-04-02,36,USD
2917,US,Direct,2024-07-18,25,USD
2918,US,Google Search,2023-05-13,29,USD
2919,US,Direct,2024-09-18,20,USD
2920,US,Direct,2025-06-24,40,USD
2921,US,Google Search,2023-03-30,46,USD
2922,US,Direct,2023-03-09,18,USD
2923,US,Google Search,2023-11-13,47,USD
2924,US,Google Search,2024-02-12,30,USD
2925,US,Direct,2025-01-04,36,USD
2926,US,Social Media,2025-01-06,29,USD
2927,US,Google Search,2024-05-05,26,USD
2928,US,Social Media,2024-06-22,31,USD
2929,US,Influencer,2024-02-25,44,USD
2930,US,Email Marketing,2025-02-26,51,USD
2931,US,Google Search,2024-02-24,43,USD
2932,US,Social Media,2025-04-23,55,USD
2933,US,Google Search,2024-08-11,18,USD
2934,US,Email Marketing,2023-03-17,21,USD
2935,US,Email Marketing,2023-05-09,24,USD
2936,US,Social Media,2023-11-21,32,USD
2937,US,Social Media,2024-10-19,46,USD
2938,US,Social Media,2023-03-17,45,USD
2939,US,Google Search,2024-04-05,30,USD
2940,US,Direct,2024-04-22,20,USD
2941,US,Social Media,2024-11-27,27,USD
2942,US,Google Search,2024-06-13,52,USD
2943,US,Social Media,2023-12-19,28,USD
2944,US,Direct,2023-05-12,18,USD
2945,US,Social Media,2025-06-18,49,USD
2946,US,Google Search,2025-04-28,43,USD
2947,US,Direct,2025-03-09,22,USD
2948,US,Social Media,2024-07-18,44,USD
2949,UK,Email Marketing,2024-10-17,39,GBP
2950,US,Social Media,2024-08-24,37,USD
2951,US,Social Media,2023-07-06,52,USD
2952,US,Social Media,2025-02-25,27,USD
2953,US,Email Marketing,2023-05-13,33,USD
2954,US,Direct,2024-03-19,28,USD
2955,US,Direct,2024-05-29,24,USD
2956,US,Social Media,2025-07-21,27,USD
2957,US,Social Media,2025-06-08,37,USD
2958,US,Social Media,2023-02-26,18,USD
2959,US,Direct,2025-05-01,36,USD
2960,US,Social Media,2023-05-08,52,USD
2961,US,Social Media,2024-06-14,25,USD
2962,US,Google Search,2023-06-06,26,USD
2963,US,Social Media,2023-11-08,48,USD
2964,US,Social Media,2023-06-18,40,USD
2965,US,Social Media,2023-06-15,47,USD
2966,US,Social Media,2023-11-27,24,USD
2967,US,Direct,2025-08-15,57,USD
2968,US,Social Media,2024-12-27,29,USD
2969,US,Google Search,2023-08-19,18,USD
2970,US,Social Media,2023-12-21,36,USD
2971,US,Email Marketing,2024-06-15,18,USD
2972,US,Social Media,2025-07-05,59,USD
2973,US,Email Marketing,2023-10-18,34,USD
2974,US,Email Marketing,2025-05-16,40,USD
2975,US,Google Search,2023-03-22,44,USD
2976,US,Email Marketing,2023-09-14,24,USD
2977,US,Social Media,2023-07-21,45,USD
2978,US,Social Media,2024-10-12,42,USD
2979,US,Google Search,2024-07-18,43,USD
2980,US,Email Marketing,2023-10-09,18,USD
2981,US,Social Media,2023-05-09,32,USD
2982,US,Social Media,2024-10-02,18,USD
2983,US,Direct,2023-11-07,32,USD
2984,US,Direct,2024-09-21,53,USD
2985,US,Influencer,2024-06-30,29,USD
2986,US,Social Media,2023-04-06,41,USD
2987,US,Direct,2024-05-29,52,USD
2988,US,Direct,2024-10-18,33,USD
2989,US,Social Media,2023-06-22,47,USD
2990,US,Social Media,2024-08-29,18,USD
2991,US,Direct,2024-08-17,45,USD
2992,US,Social Media,2023-06-07,21,USD
2993,US,Influencer,2023-06-25,25,USD
2994,US,Direct,2024-11-05,31,USD
2995,US,Social Media,2024-10-01,38,USD
2996,US,Social Media,2025-01-07,19,USD
2997,France,Influencer,2025-07-12,32,EUR
2998,US,Direct,2024-09-11,38,USD
2999,UK,Social Media,2023-12-12,26,GBP
3000,US,Google Search,2025-05-12,49,USD
3001,US,Google Search,2025-08-04,36,USD
3002,US,Direct,2024-07-31,35,USD
3003,US,Google Search,2023-02-12,39,USD
3004,US,Direct,2025-04-25,36,USD
3005,US,Social Media,2025-06-03,30,USD
3006,US,Google Search,2023-01-30,35,USD
3007,US,Social Media,2023-03-25,67,USD
3008,US,Direct,2023-02-16,41,USD
3009,US,Influencer,2024-10-18,27,USD
3010,US,Direct,2025-02-28,42,USD
3011,US,Direct,2024-08-13,43,USD
3012,UK,Google Search,2023-09-29,51,GBP
3013,US,Email Marketing,2024-10-28,44,USD
3014,Australia,Direct,2023-08-04,26,AUD
3015,US,Google Search,2025-02-24,18,USD
3016,US,Direct,2024-08-08,19,USD
3017,US,Social Media,2024-03-02,52,USD
3018,US,Google Search,2024-09-24,34,USD
3019,US,Direct,2024-10-16,45,USD
3020,US,Influencer,2023-02-01,32,USD
3021,US,Social Media,2024-05-24,31,USD
3022,US,Email Marketing,2025-06-29,40,USD
3023,US,Influencer,2024-10-04,47,USD
3024,US,Google Search,2024-07-12,22,USD
3025,US,Google Search,2023-10-24,36,USD
3026,US,Influencer,2024-10-19,66,USD
3027,US,Google Search,2023-11-06,34,USD
3028,US,Google Search,2024-05-09,48,USD
3029,US,Social Media,2023-09-08,35,USD
3030,US,Email Marketing,2025-04-04,49,USD
3031,US,Social Media,2025-04-06,18,USD
3032,US,Social Media,2024-12-02,31,USD
3033,US,Google Search,2024-02-20,24,USD
3034,US,Social Media,2023-11-01,26,USD
3035,US,Google Search,2024-04-09,40,USD
3036,US,Google Search,2023-03-16,55,USD
3037,US,Influencer,2024-12-06,36,USD
3038,US,Email Marketing,2023-03-03,30,USD
3039,US,Social Media,2023-06-11,29,USD
3040,US,Direct,2024-03-26,37,USD
3041,US,Social Media,2024-03-01,46,USD
3042,US,Social Media,2024-05-10,48,USD
3043,US,Google Search,2024-04-20,37,USD
3044,US,Google Search,2023-07-28,21,USD
3045,US,Social Media,2023-12-15,42,USD
3046,US,Direct,2024-09-13,31,USD
3047,US,Influencer,2023-05-28,31,USD
3048,US,Google Search,2023-11-17,30,USD
3049,US,Email Marketing,2025-06-01,54,USD
3050,US,Social Media,2025-01-05,52,USD
3051,US,Influencer,2023-11-23,27,USD
3052,US,Direct,2025-01-21,31,USD
3053,US,Direct,2025-05-31,22,USD
3054,US,Social Media,2023-12-20,24,USD
3055,US,Google Search,2024-02-13,59,USD
3056,US,Social Media,2023-05-14,36,USD
3057,US,Social Media,2025-02-17,45,USD
3058,US,Social Media,2024-01-15,44,USD
3059,US,Google Search,2024-06-11,69,USD
3060,US,Google Search,2024-07-29,24,USD
3061,US,Social Media,2023-04-19,28,USD
3062,US,Influencer,2023-11-23,39,USD
3063,Australia,Social Media,2023-09-05,19,AUD
3064,US,Email Marketing,2024-04-22,32,USD
3065,Australia,Direct,2023-05-06,49,AUD
3066,US,Influencer,2023-10-01,18,USD
3067,US,Google Search,2024-04-05,20,USD
3068,US,Email Marketing,2023-09-11,22,USD
3069,US,Social Media,2023-05-25,50,USD
3070,US,Email Marketing,2023-04-10,33,USD
3071,US,Influencer,2023-02-21,18,USD
3072,US,Social Media,2023-10-25,29,USD
3073,US,Direct,2024-01-29,48,USD
3074,US,Direct,2025-06-03,34,USD
3075,US,Direct,2024-09-22,39,USD
3076,US,Social Media,2024-03-04,41,USD
3077,US,Social Media,2023-09-12,31,USD
3078,US,Social Media,2025-06-05,29,USD
3079,US,Social Media,2025-07-12,26,USD
3080,US,Email Marketing,2023-06-13,40,USD
3081,US,Direct,2025-04-13,19,USD
3082,US,Social Media,2023-12-02,50,USD
3083,US,Social Media,2025-08-14,38,USD
3084,US,Direct,2024-08-14,18,USD
3085,US,Social Media,2025-01-08,32,USD
3086,US,Google Search,2023-11-17,51,USD
3087,US,Google Search,2023-07-14,52,USD
3088,US,Social Media,2025-02-20,31,USD
3089,US,Social Media,2023-06-13,18,USD
3090,US,Direct,2024-05-25,40,USD
3091,US,Direct,2024-06-11,46,USD
3092,US,Email Marketing,2024-04-23,35,USD
3093,US,Social Media,2024-05-25,31,USD
3094,US,Influencer,2025-06-19,18,USD
3095,US,Google Search,2023-11-12,34,USD
3096,US,Direct,2024-05-24,60,USD
3097,US,Google Search,2023-01-24,25,USD
3098,US,Social Media,2023-04-03,43,USD
3099,US,Email Marketing,2024-02-07,30,USD
3100,US,Direct,2024-06-01,48,USD
3101,US,Social Media,2024-04-13,35,USD
3102,UK,Social Media,2023-09-04,38,GBP
3103,US,Social Media,2023-08-09,36,USD
3104,US,Social Media,2024-08-20,18,USD
3105,US,Social Media,2023-12-28,34,USD
3106,US,Social Media,2023-02-19,57,USD
3107,US,Direct,2023-02-21,37,USD
3108,US,Social Media,2023-10-16,30,USD
3109,US,Direct,2024-05-21,49,USD
3110,US,Direct,2024-09-03,34,USD
3111,Japan,Social Media,2025-06-22,26,JPY
3112,US,Social Media,2025-05-13,61,USD
3113,US,Direct,2024-10-31,54,USD
3114,US,Google Search,2024-11-19,59,USD
3115,US,Google Search,2024-04-26,50,USD
3116,US,Google Search,2023-10-20,41,USD
3117,US,Google Search,2024-07-03,31,USD
3118,US,Social Media,2023-01-09,40,USD
3119,US,Google Search,2025-05-17,26,USD
3120,US,Email Marketing,2023-04-21,26,USD
3121,US,Direct,2024-03-17,18,USD
3122,US,Social Media,2023-05-18,28,USD
3123,US,Social Media,2025-06-22,18,USD
3124,US,Social Media,2023-09-28,33,USD
3125,US,Social Media,2025-01-14,30,USD
3126,US,Direct,2024-01-10,53,USD
3127,US,Google Search,2025-02-21,18,USD
3128,US,Google Search,2024-02-17,18,USD
3129,US,Email Marketing,2024-01-10,32,USD
3130,US,Social Media,2023-02-16,32,USD
3131,US,Email Marketing,2024-02-15,46,USD
3132,US,Social Media,2023-02-22,44,USD
3133,US,Social Media,2024-08-06,22,USD
3134,US,Social Media,2024-07-29,20,USD
3135,US,Social Media,2023-07-19,35,USD
3136,France,Social Media,2024-01-07,31,EUR
3137,US,Google Search,2024-07-20,36,USD
3138,US,Social Media,2023-10-23,36,USD
3139,US,Social Media,2023-03-17,48,USD
3140,France,Social Media,2024-01-31,46,EUR
3141,US,Google Search,2024-05-31,46,USD
3142,US,Social Media,2024-04-06,43,USD
3143,US,Social Media,2025-02-21,34,USD
3144,US,Google Search,2024-07-17,48,USD
3145,US,Social Media,2023-10-14,28,USD
3146,US,Social Media,2025-04-25,44,USD
3147,US,Social Media,2024-09-30,40,USD
3148,UK,Social Media,2024-11-27,28,GBP
3149,US,Social Media,2024-09-17,33,USD
3150,US,Social Media,2023-05-02,29,USD
3151,US,Google Search,2023-05-12,48,USD
3152,US,Influencer,2023-04-10,48,USD
3153,US,Social Media,2024-02-08,18,USD
3154,US,Google Search,2024-01-18,26,USD
3155,US,Google Search,2025-03-24,34,USD
3156,US,Email Marketing,2023-12-14,44,USD
3157,US,Google Search,2024-07-25,18,USD
3158,US,Email Marketing,2024-01-10,19,USD
3159,US,Social Media,2025-02-12,24,USD
3160,US,Social Media,2023-05-28,33,USD
3161,US,Social Media,2023-07-23,48,USD
3162,US,Influencer,2024-09-08,20,USD
3163,US,Google Search,2024-06-05,45,USD
3164,US,Social Media,2024-02-16,23,USD
3165,US,Social Media,2024-05-27,38,USD
3166,US,Social Media,2023-02-11,56,USD
3167,US,Social Media,2023-02-16,18,USD
3168,Australia,Social Media,2023-02-09,39,AUD
3169,US,Social Media,2023-05-21,18,USD
