user_id,session_date,page_views,session_duration_seconds,used_virtual_tryOn,purchased_in_session,region,acquisition_channel
2166,2025-06-03,9,117,True,False,US,Direct
2166,2025-07-22,10,166,False,False,US,Direct
2167,2025-06-20,7,269,False,False,US,Direct
2167,2024-06-16,5,145,False,True,US,Direct
2167,2025-06-24,7,441,True,False,US,Direct
2167,2024-06-08,13,54,False,False,US,Direct
2167,2024-08-17,5,65,False,True,US,Direct
2167,2024-08-15,6,53,False,False,US,Direct
2167,2024-08-14,7,65,False,False,US,Direct
2167,2024-06-16,4,76,False,True,US,Direct
2168,2023-05-07,5,350,False,False,US,Social Media
2168,2024-12-23,11,129,False,False,US,Social Media
2169,2024-04-11,6,34,False,False,US,Google Search
2170,2024-04-23,6,97,False,False,US,Social Media
2170,2024-06-26,11,49,False,False,US,Social Media
2170,2024-04-26,6,187,False,True,US,Social Media
2170,2024-03-16,8,74,False,True,US,Social Media
2170,2024-04-26,7,295,False,True,US,Social Media
2170,2024-04-22,7,402,False,False,US,Social Media
2170,2024-03-16,7,439,False,True,US,Social Media
2170,2024-07-03,10,253,False,True,US,Social Media
2170,2024-03-16,6,22,False,True,US,Social Media
2170,2024-03-16,7,422,False,True,US,Social Media
2170,2024-06-27,11,163,False,False,US,Social Media
2170,2024-04-21,8,810,False,False,US,Social Media
2171,2023-06-28,4,161,False,False,US,Direct
2171,2023-06-03,5,98,False,True,US,Direct
2171,2023-06-11,7,49,False,False,US,Direct
2171,2023-06-05,8,40,True,False,US,Direct
2171,2023-04-27,9,76,False,False,US,Direct
2171,2023-04-30,5,29,False,False,US,Direct
2171,2023-05-17,8,78,False,False,US,Direct
2171,2023-05-04,11,46,False,True,US,Direct
2171,2023-05-26,8,171,True,False,US,Direct
2171,2023-05-01,6,103,False,False,US,Direct
2171,2023-06-29,8,745,True,False,US,Direct
2171,2023-06-02,6,79,False,False,US,Direct
2171,2023-06-30,8,153,True,False,US,Direct
2171,2023-05-02,12,25,False,False,US,Direct
2171,2023-06-28,8,542,True,False,US,Direct
2171,2023-05-03,8,53,False,False,US,Direct
2171,2023-06-01,9,31,False,False,US,Direct
2171,2023-06-02,9,219,True,False,US,Direct
2172,2024-03-27,3,274,False,True,US,Direct
2172,2024-03-27,11,164,False,True,US,Direct
2172,2023-10-18,10,181,False,True,US,Direct
2172,2024-04-29,6,73,False,False,US,Direct
2172,2024-05-11,8,180,False,False,US,Direct
2172,2024-05-14,9,811,False,False,US,Direct
2172,2023-12-25,11,29,False,False,US,Direct
2172,2024-05-09,7,175,False,False,US,Direct
2173,2024-12-14,12,24,False,False,US,Google Search
2173,2024-12-18,9,261,False,False,US,Google Search
2173,2024-12-19,10,100,False,False,US,Google Search
2174,2024-12-01,10,51,True,False,US,Social Media
2174,2024-12-03,7,67,False,False,US,Social Media
2174,2024-12-03,9,474,False,False,US,Social Media
2174,2024-12-01,13,161,False,False,US,Social Media
2175,2024-09-02,7,487,False,False,US,Influencer
2175,2024-08-31,11,93,False,False,US,Influencer
2175,2024-08-30,4,431,False,False,US,Influencer
2176,2024-05-14,6,171,False,False,US,Google Search
2176,2024-05-19,8,142,True,False,US,Google Search
2177,2025-02-02,12,324,False,False,US,Social Media
2178,2024-11-14,5,202,False,False,US,Social Media
2178,2024-11-14,10,59,False,False,US,Social Media
2178,2024-11-14,12,13,False,False,US,Social Media
2179,2024-06-17,10,198,False,True,Australia,Direct
2179,2023-11-13,10,47,False,True,Australia,Direct
2179,2023-11-12,10,251,False,False,Australia,Direct
2179,2024-06-12,6,10,False,False,Australia,Direct
2180,2023-08-31,10,100,False,False,US,Social Media
2180,2023-02-16,9,506,False,False,US,Social Media
2180,2023-02-19,12,85,False,True,US,Social Media
2180,2023-02-16,9,705,False,False,US,Social Media
2181,2023-10-16,8,15,False,False,US,Google Search
2181,2024-06-29,4,204,False,False,US,Google Search
2181,2025-08-14,5,622,False,False,US,Google Search
2182,2025-05-12,12,114,False,False,US,Social Media
2182,2025-05-11,6,197,False,False,US,Social Media
2182,2025-05-08,3,185,False,False,US,Social Media
2182,2024-02-16,9,51,False,False,US,Social Media
2182,2025-05-05,8,249,False,False,US,Social Media
2182,2025-05-13,6,213,False,True,US,Social Media
2182,2024-11-15,4,102,False,False,US,Social Media
2182,2024-02-18,12,311,False,True,US,Social Media
2182,2024-11-07,1,135,False,False,US,Social Media
2182,2024-02-13,7,11,False,False,US,Social Media
2182,2024-11-16,8,433,False,False,US,Social Media
2182,2024-02-09,7,120,True,False,US,Social Media
2182,2024-11-23,13,13,True,True,US,Social Media
2182,2024-11-22,4,42,False,False,US,Social Media
2182,2025-05-12,8,18,True,False,US,Social Media
2182,2024-11-23,6,10,False,True,US,Social Media
2182,2024-11-19,4,85,True,False,US,Social Media
2182,2024-02-17,8,387,True,False,US,Social Media
2182,2024-02-16,4,271,False,False,US,Social Media
2182,2025-05-12,7,103,False,False,US,Social Media
2183,2024-11-04,10,25,False,False,US,Influencer
2183,2025-06-11,2,297,False,False,US,Influencer
2183,2025-02-19,8,74,False,False,US,Influencer
2183,2025-02-20,5,13,False,False,US,Influencer
2184,2023-04-23,6,50,False,False,US,Social Media
2184,2023-11-29,7,42,False,False,US,Social Media
2184,2023-12-05,9,407,False,False,US,Social Media
2184,2023-11-09,10,95,False,True,US,Social Media
2184,2023-11-07,8,10,True,False,US,Social Media
2185,2023-01-08,5,277,False,False,US,Email Marketing
2185,2023-01-09,3,268,False,True,US,Email Marketing
2185,2023-01-29,5,89,False,False,US,Email Marketing
2185,2023-01-08,12,99,True,False,US,Email Marketing
2185,2023-01-08,2,424,False,False,US,Email Marketing
2185,2023-02-05,6,68,True,False,US,Email Marketing
2185,2023-02-08,7,17,False,True,US,Email Marketing
2185,2023-01-08,8,100,True,False,US,Email Marketing
2185,2023-01-08,9,224,False,False,US,Email Marketing
2185,2023-01-08,11,263,True,False,US,Email Marketing
2185,2023-02-06,12,229,False,False,US,Email Marketing
2185,2023-02-07,6,669,False,False,US,Email Marketing
2186,2024-07-16,4,11,True,False,US,Social Media
2186,2024-08-02,12,117,True,False,US,Social Media
2187,2023-11-05,7,469,False,False,US,Influencer
2187,2023-11-06,8,317,True,False,US,Influencer
2187,2023-11-06,5,301,False,False,US,Influencer
2187,2023-11-06,9,192,False,False,US,Influencer
2188,2023-08-05,10,75,True,False,US,Social Media
2189,2025-03-04,6,290,False,False,US,Direct
2189,2025-03-01,8,248,False,False,US,Direct
2189,2025-03-04,10,502,True,False,US,Direct
2189,2025-03-04,5,64,False,False,US,Direct
2190,2023-05-21,3,577,False,True,US,Social Media
2191,2025-02-25,14,510,False,True,US,Social Media
2191,2025-02-21,10,28,False,False,US,Social Media
2191,2025-02-24,11,87,False,False,US,Social Media
2191,2025-02-22,19,177,False,False,US,Social Media
2192,2024-02-02,5,127,False,False,US,Direct
2192,2024-02-03,9,115,False,False,US,Direct
2192,2024-01-31,7,242,False,False,US,Direct
2192,2024-01-31,13,98,False,False,US,Direct
2192,2023-09-27,7,24,False,False,US,Direct
2192,2023-12-23,9,115,False,False,US,Direct
2193,2024-11-02,7,32,False,False,US,Social Media
2193,2024-12-18,3,150,False,False,US,Social Media
2194,2024-06-15,4,142,True,True,US,Social Media
2194,2024-04-24,12,65,False,False,US,Social Media
2194,2023-12-02,10,193,False,False,US,Social Media
2194,2024-02-14,6,15,False,False,US,Social Media
2194,2024-05-15,10,47,False,False,US,Social Media
2194,2024-02-08,11,24,False,False,US,Social Media
2194,2023-12-02,11,603,False,False,US,Social Media
2194,2024-05-27,5,130,False,False,US,Social Media
2194,2024-05-11,9,182,False,False,US,Social Media
2194,2024-05-24,4,519,False,False,US,Social Media
2194,2024-06-09,5,188,False,False,US,Social Media
2194,2024-02-12,8,213,True,False,US,Social Media
2194,2024-05-14,6,91,False,False,US,Social Media
2194,2024-05-11,4,651,False,False,US,Social Media
2194,2024-05-15,4,289,False,False,US,Social Media
2194,2024-06-10,6,41,False,False,US,Social Media
2194,2023-12-02,8,157,False,False,US,Social Media
2194,2024-05-12,8,44,False,False,US,Social Media
2194,2024-05-11,11,387,False,False,US,Social Media
2194,2024-02-14,9,424,False,False,US,Social Media
2195,2023-05-06,3,411,False,True,Australia,Email Marketing
2195,2024-07-06,11,497,False,False,Australia,Email Marketing
2195,2023-12-26,10,422,False,False,Australia,Email Marketing
2195,2024-10-05,6,595,False,False,Australia,Email Marketing
2195,2024-08-03,9,34,False,False,Australia,Email Marketing
2195,2023-06-23,9,81,True,True,Australia,Email Marketing
2195,2023-10-11,11,392,True,False,Australia,Email Marketing
2195,2024-10-06,12,133,False,True,Australia,Email Marketing
2195,2024-10-05,11,1040,False,False,Australia,Email Marketing
2195,2024-07-06,10,305,False,False,Australia,Email Marketing
2195,2024-09-30,8,69,False,False,Australia,Email Marketing
2195,2024-08-04,6,395,False,False,Australia,Email Marketing
2195,2023-05-04,9,25,False,False,Australia,Email Marketing
2195,2023-10-05,11,210,True,False,Australia,Email Marketing
2195,2024-07-28,13,13,False,False,Australia,Email Marketing
2195,2023-06-22,10,10,False,False,Australia,Email Marketing
2195,2023-10-15,5,155,True,False,Australia,Email Marketing
2195,2024-10-02,7,85,False,False,Australia,Email Marketing
2195,2024-09-28,7,21,False,False,Australia,Email Marketing
2195,2023-12-28,9,105,False,False,Australia,Email Marketing
2196,2024-04-28,8,24,False,False,US,Google Search
2196,2024-05-06,11,73,True,False,US,Google Search
2196,2024-05-10,5,388,False,False,US,Google Search
2196,2024-05-11,8,279,True,True,US,Google Search
2197,2024-08-14,5,238,False,False,US,Google Search
2198,2025-02-22,8,218,False,False,US,Direct
2199,2024-05-14,9,143,False,False,US,Social Media
2199,2024-04-15,8,175,False,True,US,Social Media
2199,2024-05-13,6,18,True,False,US,Social Media
2199,2024-03-16,12,92,False,True,US,Social Media
2199,2024-04-11,4,168,True,False,US,Social Media
2199,2024-03-16,7,86,False,True,US,Social Media
2199,2024-05-11,11,273,False,False,US,Social Media
2199,2024-03-16,12,61,False,True,US,Social Media
2199,2024-03-16,5,172,False,True,US,Social Media
2200,2023-06-29,5,291,True,False,US,Social Media
2200,2023-07-03,7,73,False,True,US,Social Media
2200,2024-02-15,8,120,True,True,US,Social Media
2200,2024-02-12,7,23,False,False,US,Social Media
2200,2024-02-13,11,382,True,False,US,Social Media
2200,2023-07-03,13,202,False,True,US,Social Media
2200,2024-02-12,7,331,False,False,US,Social Media
2200,2024-02-15,4,108,False,True,US,Social Media
2201,2025-04-14,10,164,True,False,US,Email Marketing
2202,2024-04-03,6,57,False,False,US,Google Search
2203,2025-04-03,4,69,False,False,Japan,Direct
2204,2024-12-29,8,54,True,True,US,Google Search
2204,2024-12-21,8,354,False,False,US,Google Search
2204,2024-12-21,12,39,False,False,US,Google Search
2204,2024-12-21,5,209,False,False,US,Google Search
2204,2024-12-29,15,395,False,True,US,Google Search
2205,2023-08-28,5,27,False,False,US,Direct
2205,2023-08-29,7,391,False,False,US,Direct
2205,2024-09-26,14,71,False,False,US,Direct
2206,2025-01-25,4,52,False,False,US,Direct
2206,2024-05-30,10,27,False,False,US,Direct
2206,2024-06-03,16,177,False,True,US,Direct
2206,2025-03-15,10,250,True,False,US,Direct
2206,2024-10-09,6,158,True,False,US,Direct
2206,2025-03-23,8,200,False,False,US,Direct
2206,2025-01-28,13,116,False,False,US,Direct
2206,2025-01-30,14,71,True,True,US,Direct
2206,2024-05-27,8,289,True,False,US,Direct
2206,2024-05-28,9,25,False,False,US,Direct
2206,2024-09-22,8,22,False,False,US,Direct
2206,2024-05-27,8,86,False,False,US,Direct
2206,2024-10-05,5,142,False,False,US,Direct
2206,2024-10-04,8,203,False,False,US,Direct
2206,2025-04-04,8,174,False,False,US,Direct
2206,2025-03-23,6,99,False,False,US,Direct
2206,2024-10-08,10,63,False,False,US,Direct
2206,2025-04-09,7,203,False,True,US,Direct
2206,2024-10-08,10,290,False,False,US,Direct
2206,2024-09-29,4,415,False,False,US,Direct
2207,2024-09-05,6,281,False,False,US,Google Search
2207,2024-07-29,3,378,False,True,US,Google Search
2207,2024-07-29,8,137,True,True,US,Google Search
2207,2024-07-27,11,17,False,False,US,Google Search
2207,2024-07-28,10,168,False,False,US,Google Search
2207,2024-09-02,12,10,False,False,US,Google Search
2207,2024-09-05,7,308,False,False,US,Google Search
2207,2024-08-26,12,196,False,False,US,Google Search
2207,2024-08-24,10,61,False,False,US,Google Search
2207,2024-09-05,5,481,False,False,US,Google Search
2207,2024-07-27,8,59,False,False,US,Google Search
2207,2024-07-28,8,415,False,False,US,Google Search
2207,2024-07-26,13,239,False,False,US,Google Search
2207,2024-07-26,10,52,False,False,US,Google Search
2207,2024-08-25,9,16,False,False,US,Google Search
2207,2024-07-29,10,99,False,True,US,Google Search
2208,2025-05-19,11,63,False,False,US,Google Search
2209,2024-11-15,12,20,True,False,US,Direct
2209,2024-11-15,12,22,False,False,US,Direct
2209,2024-11-15,6,10,False,False,US,Direct
2210,2025-04-05,4,10,False,True,US,Social Media
2210,2025-07-25,8,294,False,True,US,Social Media
2210,2025-04-05,10,130,False,True,US,Social Media
2210,2025-04-05,8,10,False,True,US,Social Media
2211,2024-01-02,8,385,False,True,US,Social Media
2211,2024-03-22,5,168,False,False,US,Social Media
2211,2024-01-02,9,91,False,True,US,Social Media
2211,2024-03-24,8,110,False,False,US,Social Media
2211,2024-03-17,7,67,False,False,US,Social Media
2211,2023-12-31,5,47,False,False,US,Social Media
2211,2024-02-20,8,520,False,False,US,Social Media
2211,2024-01-01,9,110,False,False,US,Social Media
2211,2024-03-28,15,123,False,True,US,Social Media
2211,2024-02-21,7,115,False,False,US,Social Media
2211,2024-03-24,4,158,False,False,US,Social Media
2211,2024-02-25,9,42,True,False,US,Social Media
2212,2024-09-05,4,222,False,False,US,Direct
2212,2023-03-29,7,10,False,False,US,Direct
2213,2024-11-18,4,156,False,True,US,Social Media
2213,2024-11-17,6,206,False,False,US,Social Media
2213,2024-02-11,6,53,False,False,US,Social Media
2213,2024-09-18,8,254,False,False,US,Social Media
2213,2024-09-26,8,524,False,True,US,Social Media
2213,2024-11-15,10,109,True,False,US,Social Media
2213,2025-01-15,8,62,False,True,US,Social Media
2213,2024-11-11,4,22,False,False,US,Social Media
2213,2024-09-17,7,87,False,False,US,Social Media
2213,2024-09-19,9,315,False,False,US,Social Media
2213,2024-09-24,12,214,False,False,US,Social Media
2213,2024-09-25,6,166,True,False,US,Social Media
2213,2024-09-21,8,119,False,False,US,Social Media
2213,2024-11-15,11,138,False,False,US,Social Media
2213,2024-03-22,8,156,False,False,US,Social Media
2214,2025-08-13,6,127,False,False,US,Direct
2214,2025-07-30,4,327,True,False,US,Direct
2214,2025-07-24,8,10,False,False,US,Direct
2215,2025-05-01,6,143,True,False,US,Direct
2215,2025-02-04,10,385,True,True,US,Direct
2215,2025-05-04,9,161,True,True,US,Direct
2215,2025-02-01,13,38,False,False,US,Direct
2216,2023-11-22,5,15,False,False,US,Influencer
2216,2025-02-15,6,22,False,False,US,Influencer
2216,2023-11-22,2,140,False,False,US,Influencer
2216,2023-11-22,6,128,False,False,US,Influencer
2216,2025-02-14,8,90,False,False,US,Influencer
2216,2023-11-22,7,349,True,False,US,Influencer
2216,2024-11-17,2,466,False,False,US,Influencer
2216,2025-01-28,6,126,False,False,US,Influencer
2216,2023-11-18,6,92,False,False,US,Influencer
2216,2025-01-02,11,101,False,False,US,Influencer
2216,2023-02-13,7,335,False,True,US,Influencer
2216,2024-12-30,11,222,False,False,US,Influencer
2216,2024-11-19,12,202,False,False,US,Influencer
2216,2023-02-13,10,375,False,True,US,Influencer
2216,2024-11-21,9,90,False,False,US,Influencer
2216,2023-02-13,9,257,False,True,US,Influencer
2216,2025-02-17,6,47,True,False,US,Influencer
2216,2023-11-21,13,10,False,False,US,Influencer
2216,2024-11-22,10,180,True,True,US,Influencer
2216,2025-01-01,6,167,True,False,US,Influencer
2217,2025-03-19,8,226,True,False,US,Social Media
2217,2024-06-25,8,29,False,False,US,Social Media
2217,2024-06-28,9,64,False,False,US,Social Media
2217,2025-03-18,7,50,False,False,US,Social Media
2217,2025-03-21,6,58,False,False,US,Social Media
2217,2024-03-27,3,200,False,False,US,Social Media
2217,2024-03-23,12,346,False,False,US,Social Media
2217,2024-03-29,13,18,True,False,US,Social Media
2217,2025-03-20,8,431,True,False,US,Social Media
2218,2023-06-03,8,270,False,False,US,Google Search
2219,2024-10-17,5,28,False,False,US,Google Search
2219,2024-10-22,5,78,False,False,US,Google Search
2219,2024-09-20,8,57,True,False,US,Google Search
2219,2024-04-24,5,107,False,False,US,Google Search
2219,2024-10-19,11,68,False,False,US,Google Search
2219,2024-09-21,12,32,False,False,US,Google Search
2219,2024-12-18,10,424,False,True,US,Google Search
2219,2024-09-23,5,248,False,True,US,Google Search
2220,2025-08-08,4,92,False,False,US,Email Marketing
2220,2025-08-15,10,391,True,True,US,Email Marketing
2220,2025-08-12,7,102,False,False,US,Email Marketing
2220,2025-08-11,10,123,False,False,US,Email Marketing
2220,2025-08-09,3,62,True,False,US,Email Marketing
2221,2023-03-21,8,176,True,True,US,Google Search
2221,2023-04-07,8,511,False,False,US,Google Search
2221,2023-04-15,8,109,False,False,US,Google Search
2221,2023-03-28,9,169,False,False,US,Google Search
2221,2023-03-21,4,10,True,True,US,Google Search
2221,2023-04-10,6,300,True,False,US,Google Search
2221,2024-04-16,5,17,False,False,US,Google Search
2221,2023-04-19,8,86,False,False,US,Google Search
2221,2023-03-21,7,25,False,True,US,Google Search
2221,2023-04-04,5,16,True,False,US,Google Search
2221,2024-04-15,9,277,False,False,US,Google Search
2221,2023-03-21,5,61,False,True,US,Google Search
2221,2023-04-18,5,94,True,False,US,Google Search
2221,2023-03-21,10,45,False,True,US,Google Search
2221,2023-03-21,6,10,True,True,US,Google Search
2221,2023-04-15,11,177,False,False,US,Google Search
2221,2023-04-14,7,28,False,False,US,Google Search
2221,2024-04-17,8,85,False,False,US,Google Search
2222,2025-06-01,7,236,False,False,US,Social Media
2222,2025-06-01,8,344,False,False,US,Social Media
2222,2025-06-01,9,13,True,False,US,Social Media
2222,2025-06-01,10,439,False,False,US,Social Media
2222,2025-06-01,9,226,False,False,US,Social Media
2223,2024-06-11,5,63,False,True,US,Email Marketing
2223,2024-05-08,9,59,True,False,US,Email Marketing
2223,2024-06-06,4,401,True,False,US,Email Marketing
2223,2024-07-11,8,366,False,False,US,Email Marketing
2223,2024-07-11,7,372,False,False,US,Email Marketing
2223,2024-04-10,7,113,False,False,US,Email Marketing
2223,2024-07-10,5,195,False,False,US,Email Marketing
2223,2024-06-03,7,49,False,False,US,Email Marketing
2223,2024-06-29,11,20,False,False,US,Email Marketing
2223,2024-07-10,12,178,False,False,US,Email Marketing
2223,2024-05-12,5,199,False,True,US,Email Marketing
2223,2024-10-20,4,96,True,False,US,Email Marketing
2223,2024-05-11,8,22,False,False,US,Email Marketing
2223,2024-10-16,11,163,False,False,US,Email Marketing
2223,2024-05-10,10,41,True,False,US,Email Marketing
2223,2024-11-19,10,252,False,False,US,Email Marketing
2223,2024-10-23,7,66,False,True,US,Email Marketing
2223,2024-04-10,9,72,False,False,US,Email Marketing
2223,2023-12-04,4,70,False,True,US,Email Marketing
2223,2023-12-03,4,116,False,False,US,Email Marketing
2224,2024-08-13,7,376,False,True,US,Influencer
2224,2024-08-12,9,36,False,False,US,Influencer
2224,2024-08-12,6,377,False,False,US,Influencer
2224,2024-08-12,8,14,False,False,US,Influencer
2224,2024-08-12,8,617,False,False,US,Influencer
2224,2024-08-12,10,43,False,False,US,Influencer
2225,2025-01-03,6,84,False,False,US,Influencer
2225,2024-08-10,11,116,False,False,US,Influencer
2225,2025-01-25,8,144,False,False,US,Influencer
2225,2025-06-25,9,157,False,False,US,Influencer
2226,2025-07-06,11,26,False,True,US,Social Media
2226,2025-05-25,8,371,False,False,US,Social Media
2226,2024-08-15,9,10,False,False,US,Social Media
2226,2025-07-01,5,574,False,False,US,Social Media
2226,2024-11-14,8,96,False,False,US,Social Media
2226,2025-07-06,7,100,False,True,US,Social Media
2226,2025-07-02,14,363,True,False,US,Social Media
2226,2024-11-28,12,53,False,True,US,Social Media
2226,2025-06-06,8,349,True,True,US,Social Media
2226,2024-08-10,8,59,False,False,US,Social Media
2226,2024-08-16,4,289,True,True,US,Social Media
2226,2025-07-06,8,79,False,True,US,Social Media
2227,2024-12-13,9,205,False,False,US,Google Search
2227,2025-07-23,8,166,True,False,US,Google Search
2227,2024-10-29,11,140,True,False,US,Google Search
2228,2025-01-02,7,383,True,False,US,Social Media
2229,2024-10-17,8,69,False,False,US,Social Media
2229,2025-03-17,11,270,False,False,US,Social Media
2230,2025-02-23,7,112,False,False,US,Google Search
2230,2025-06-27,4,470,False,False,US,Google Search
2230,2024-04-23,6,254,False,False,US,Google Search
2231,2023-10-24,16,623,False,False,US,Influencer
2231,2024-09-03,7,262,True,True,US,Influencer
2231,2024-02-05,8,220,False,False,US,Influencer
2231,2024-02-12,5,143,False,False,US,Influencer
2231,2024-08-31,6,85,True,False,US,Influencer
2231,2024-08-28,9,122,False,False,US,Influencer
2231,2023-10-24,8,233,False,False,US,Influencer
2231,2024-02-11,9,108,False,False,US,Influencer
2231,2024-02-11,7,671,False,False,US,Influencer
2232,2025-02-22,4,126,True,False,US,Email Marketing
2232,2025-06-25,8,248,False,False,US,Email Marketing
2232,2023-11-23,9,106,False,False,US,Email Marketing
2233,2024-11-26,8,34,True,False,US,Social Media
2234,2023-07-05,3,62,False,True,US,Social Media
2234,2023-07-26,5,54,False,False,US,Social Media
2234,2023-06-27,5,59,False,False,US,Social Media
2234,2023-01-25,5,363,True,False,US,Social Media
2234,2023-08-03,6,125,False,False,US,Social Media
2234,2023-07-05,10,351,False,True,US,Social Media
2234,2023-06-26,9,120,False,False,US,Social Media
2234,2023-07-04,9,10,False,False,US,Social Media
2234,2023-08-01,7,986,False,False,US,Social Media
2234,2023-07-04,12,21,False,False,US,Social Media
2234,2023-07-31,8,214,False,False,US,Social Media
2234,2023-08-02,8,50,False,False,US,Social Media
2234,2023-01-25,7,436,True,False,US,Social Media
2234,2023-01-27,9,17,True,True,US,Social Media
2234,2023-01-24,5,66,False,False,US,Social Media
2235,2024-02-28,8,62,False,False,US,Direct
2235,2024-02-29,8,148,True,False,US,Direct
2235,2023-11-29,8,72,False,False,US,Direct
2235,2024-04-19,9,462,False,False,US,Direct
2235,2024-03-03,8,196,False,False,US,Direct
2235,2024-07-05,7,742,True,True,US,Direct
2235,2023-12-01,4,163,False,False,US,Direct
2235,2023-11-29,9,122,False,False,US,Direct
2235,2024-04-17,9,57,False,False,US,Direct
2235,2023-11-29,8,41,False,False,US,Direct
2235,2024-03-04,7,178,False,False,US,Direct
2235,2024-02-27,9,365,True,False,US,Direct
2236,2024-02-15,11,200,True,False,US,Social Media
2236,2024-02-16,8,96,False,True,US,Social Media
2236,2023-06-25,6,96,True,False,US,Social Media
2236,2024-02-13,5,95,False,False,US,Social Media
2236,2023-07-03,6,76,False,False,US,Social Media
2236,2024-02-16,7,176,False,True,US,Social Media
2236,2023-07-02,13,47,False,False,US,Social Media
2236,2024-02-16,9,105,True,True,US,Social Media
2236,2024-05-02,8,275,False,True,US,Social Media
2237,2025-03-31,9,27,False,True,US,Email Marketing
2237,2025-03-31,11,90,False,True,US,Email Marketing
2238,2025-03-11,13,406,True,False,US,Google Search
2238,2024-12-30,10,64,False,False,US,Google Search
2238,2025-08-08,8,186,False,False,US,Google Search
2238,2025-01-01,13,213,False,False,US,Google Search
2238,2024-11-18,7,27,False,False,US,Google Search
2238,2025-02-24,6,99,False,False,US,Google Search
2239,2024-06-07,6,591,True,True,US,Influencer
2239,2024-11-28,14,51,False,False,US,Influencer
2239,2024-11-23,12,721,False,False,US,Influencer
2239,2024-11-24,8,17,False,False,US,Influencer
2239,2024-06-04,13,168,False,False,US,Influencer
2239,2024-11-17,10,145,True,False,US,Influencer
2239,2024-04-20,9,98,False,True,US,Influencer
2239,2024-04-20,10,156,False,True,US,Influencer
2239,2024-04-16,9,187,True,False,US,Influencer
2239,2024-06-06,8,22,True,False,US,Influencer
2239,2024-11-28,4,168,False,False,US,Influencer
2239,2024-06-06,5,673,True,False,US,Influencer
2240,2025-05-01,7,52,False,False,US,Direct
2240,2025-05-03,10,214,False,True,US,Direct
2240,2025-05-01,5,26,False,False,US,Direct
2241,2024-12-07,5,34,True,True,US,Google Search
2241,2024-12-07,6,94,True,True,US,Google Search
2241,2025-01-27,7,32,False,True,US,Google Search
2241,2024-12-07,9,144,True,True,US,Google Search
2241,2024-12-07,7,327,False,True,US,Google Search
2241,2025-01-19,9,76,False,False,US,Google Search
2242,2025-07-30,5,97,False,True,US,Influencer
2242,2025-07-30,13,59,False,True,US,Influencer
2242,2025-07-30,4,161,False,True,US,Influencer
2243,2024-05-14,8,62,True,False,US,Social Media
2243,2024-01-06,8,525,False,False,US,Social Media
2243,2024-01-07,9,143,False,False,US,Social Media
2243,2024-01-09,8,29,False,True,US,Social Media
2243,2024-02-03,8,56,False,False,US,Social Media
2243,2024-05-20,5,18,False,True,US,Social Media
2243,2024-02-07,6,225,False,False,US,Social Media
2243,2024-05-19,6,247,False,False,US,Social Media
2243,2024-01-29,11,456,True,False,US,Social Media
2244,2023-04-01,8,124,False,False,US,Google Search
2244,2023-04-01,9,257,False,False,US,Google Search
2244,2023-04-01,8,45,False,False,US,Google Search
2244,2023-04-02,6,235,False,True,US,Google Search
2244,2023-07-15,8,32,True,False,US,Google Search
2244,2023-04-01,13,22,False,False,US,Google Search
2244,2023-04-01,6,239,False,False,US,Google Search
2244,2023-07-20,9,36,False,False,US,Google Search
2245,2024-04-13,10,127,True,False,US,Influencer
2245,2024-10-26,6,124,False,False,US,Influencer
2245,2024-11-06,13,114,False,True,US,Influencer
2245,2024-04-13,10,56,False,False,US,Influencer
2245,2024-09-28,7,60,False,False,US,Influencer
2245,2024-10-04,7,20,False,False,US,Influencer
2245,2024-04-17,10,72,False,False,US,Influencer
2245,2024-10-30,4,10,False,False,US,Influencer
2245,2024-10-05,5,537,False,False,US,Influencer
2245,2024-03-23,2,474,True,False,US,Influencer
2245,2024-06-28,9,387,True,False,US,Influencer
2245,2024-07-06,8,103,False,True,US,Influencer
2245,2024-04-22,6,266,False,False,US,Influencer
2245,2024-04-23,9,38,False,False,US,Influencer
2245,2024-03-25,8,44,False,True,US,Influencer
2245,2024-09-26,4,108,False,False,US,Influencer
2245,2024-03-24,16,144,False,False,US,Influencer
2245,2024-07-06,10,268,False,True,US,Influencer
2245,2024-11-06,8,93,False,True,US,Influencer
2245,2024-03-23,7,298,False,False,US,Influencer
2246,2025-07-26,11,88,False,True,US,Influencer
2246,2025-07-25,5,72,False,False,US,Influencer
2246,2025-07-19,9,70,True,False,US,Influencer
2246,2025-07-23,4,61,False,False,US,Influencer
2247,2023-10-06,14,167,True,False,US,Google Search
2247,2023-04-19,7,126,False,False,US,Google Search
2247,2023-10-08,10,292,False,False,US,Google Search
2247,2023-04-21,2,162,False,False,US,Google Search
2247,2023-10-06,6,106,False,False,US,Google Search
2247,2023-04-25,9,77,False,True,US,Google Search
2247,2023-10-12,8,259,False,False,US,Google Search
2247,2023-04-23,14,289,False,False,US,Google Search
2248,2023-11-06,7,44,False,False,US,Social Media
2248,2023-12-28,5,187,False,False,US,Social Media
2248,2024-02-13,4,408,False,False,US,Social Media
2248,2025-06-29,12,41,False,False,US,Social Media
2249,2024-03-22,6,10,False,False,US,Direct
2249,2024-03-26,10,141,False,False,US,Direct
2249,2024-03-24,6,119,False,False,US,Direct
2250,2024-08-26,10,58,False,False,US,Email Marketing
2250,2024-09-06,6,31,False,True,US,Email Marketing
2251,2024-10-06,8,18,False,False,US,Google Search
